1.000000000000000000e+02,9.578867675516070790e+01,9.267305082956076490e+01,8.979531639347416672e+01,8.708536946191725292e+01,8.457357727097092948e+01,8.216659997558582518e+01,7.992574965287582245e+01,7.799999999999998579e+01,7.949151869565321249e+01,8.268522178225251196e+01,8.587892486885178300e+01,8.909186790441063408e+01,9.313161827399613912e+01,9.717136864358161574e+01,1.014629382262937156e+02,1.058918075483480692e+02,1.095345455701052515e+02,1.127282486567045510e+02,1.155814047210407978e+02,1.181554122583967512e+02,1.202945168610447979e+02,1.210000000000000000e+02,1.210000000000000000e+02,1.199381156611614756e+02,1.183068207062964348e+02,1.158725618760840348e+02,1.126221141617609049e+02,1.087789376594251962e+02,1.045165782192615040e+02,1.060000000000000000e+02,1.076056616224196461e+02,1.107923390045270935e+02,1.142729114753677777e+02,1.178861740507770008e+02,1.216396340935435916e+02,1.254584500427247775e+02,1.293799381074672965e+02,1.334146021637910167e+02,1.374915186956532409e+02,1.406852217822525120e+02,1.438789248688517830e+02,1.470459339522053313e+02,1.490658091369980696e+02,1.510856843217908079e+02,1.519074123547412682e+02,1.510216384903303890e+02,1.484654544298947485e+02,1.452717513432954490e+02,1.417732440986990241e+02,1.380743129026720908e+02,1.341164494168656347e+02,1.297143553506819842e+02,1.251977771314204801e+02,1.208143469834843984e+02,1.166136414125928269e+02,1.128725618760840206e+02,1.097480761078406033e+02,1.073894688297125981e+02,1.060000000000000000e+02
9.955408231204867775e+01,9.473826881873108618e+01,9.002338364700534612e+01,8.597373648893467646e+01,8.290485526258791538e+01,8.103225188569108184e+01,7.964916159377703764e+01,7.843735898869461209e+01,7.849305449691112813e+01,7.979644014569647936e+01,8.185087754742875177e+01,8.484290721606338082e+01,8.855727186546991447e+01,9.248653123056806180e+01,9.707640443401751895e+01,1.019740971577564466e+02,1.068717898814953742e+02,1.113145177164979174e+02,1.146565208311234301e+02,1.175593668733482104e+02,1.203415571821908259e+02,1.229077661905778314e+02,1.234253394255707406e+02,1.230701272865197637e+02,1.219583993457966216e+02,1.199631316372865513e+02,1.168614256124576514e+02,1.133726776971290064e+02,1.089977848270520155e+02,1.044517750357876196e+02,1.053269645639552436e+02,1.062869177281641271e+02,1.075784787152550592e+02,1.102209194362426388e+02,1.140234611933846054e+02,1.185629464365293586e+02,1.232648138136252101e+02,1.280235010408140113e+02,1.328946244816856108e+02,1.376284853279628919e+02,1.420738812159812028e+02,1.458905241875920069e+02,1.491025430124331024e+02,1.520098934737747243e+02,1.536327380768842090e+02,1.532775259378332464e+02,1.529223137987822838e+02,1.508782845875704197e+02,1.473192101295393570e+02,1.433660472164673365e+02,1.393196924661671687e+02,1.351851981230788340e+02,1.303312595318824947e+02,1.254335668081435671e+02,1.206852061189960637e+02,1.162295976458449900e+02,1.124250153129861189e+02,1.090141538470718388e+02,1.068037773931329752e+02,1.049717524249042668e+02
9.945005258745561605e+01,9.456972778043751759e+01,8.976673342052565374e+01,8.547542124329177682e+01,8.160892689593626415e+01,7.877787375630612132e+01,7.747170060178231665e+01,7.750709322864250339e+01,7.824110487381284429e+01,7.909345848776587218e+01,8.198243058670689720e+01,8.487140268564793644e+01,8.852980798021479814e+01,9.234745955605524159e+01,9.717145701757921472e+01,1.022049833696969614e+02,1.071294728886928880e+02,1.119917964762805411e+02,1.156465021250566991e+02,1.186944735171843632e+02,1.214375912169707163e+02,1.233423548969551149e+02,1.242170676567154715e+02,1.236880085446811250e+02,1.228586586319954677e+02,1.202175839360226632e+02,1.173946803546548381e+02,1.137587795194815925e+02,1.092640434029470526e+02,1.044322153947191509e+02,1.049483989901859218e+02,1.062291859846207558e+02,1.077140573331269024e+02,1.103442378749741977e+02,1.135729275039086588e+02,1.177085686857529083e+02,1.225587561758516415e+02,1.275670946693078491e+02,1.325590093772995886e+02,1.375039559898330594e+02,1.416406002528377712e+02,1.457772445158424830e+02,1.492223512249089197e+02,1.525143075565023878e+02,1.539250478494409435e+02,1.540701904347531297e+02,1.530169784113178366e+02,1.516694640786674029e+02,1.482605076974762710e+02,1.442436457983683908e+02,1.400426388769097059e+02,1.353717631653059641e+02,1.304303710235381288e+02,1.254336381008307910e+02,1.204763561089976065e+02,1.161772038672874459e+02,1.120039272690794689e+02,1.085391623589291612e+02,1.062920534735376208e+02,1.048696493972928749e+02
9.916966656323943141e+01,9.417978523385519907e+01,8.921950769963834205e+01,8.504094160182738449e+01,8.176923914042750141e+01,7.966963437896521327e+01,7.850273698851260917e+01,7.733583959805999086e+01,7.752867455686981657e+01,7.839953816115439622e+01,7.996042721749753923e+01,8.318282015336095014e+01,8.740776813881927865e+01,9.222517460429649816e+01,9.715390486978492390e+01,1.021028989108097562e+02,1.070846706498104766e+02,1.117501001627637578e+02,1.162555352983198418e+02,1.199636099254649935e+02,1.224338919749918091e+02,1.239055275895264714e+02,1.250724249799790897e+02,1.246144562873278119e+02,1.235450042148543019e+02,1.208849866792259888e+02,1.179074452040278800e+02,1.137511279278591019e+02,1.090271270942163255e+02,1.040983968287278572e+02,1.052386279300083203e+02,1.061076019620998778e+02,1.071212808298070343e+02,1.096884885481182579e+02,1.135457868670869459e+02,1.181538203682874837e+02,1.230825506337758952e+02,1.280112808992643636e+02,1.330375325085406075e+02,1.380145820626269142e+02,1.427792790298769887e+02,1.466605770749303019e+02,1.493988878929331179e+02,1.508661222112422422e+02,1.520330196016948605e+02,1.529173807796140920e+02,1.520757366717976993e+02,1.501823312391053662e+02,1.478732194384598415e+02,1.445179644613437802e+02,1.401406485114174529e+02,1.353166976927904273e+02,1.303879674273019589e+02,1.253728946041435393e+02,1.205006897923198039e+02,1.161904301412156144e+02,1.121551961860064068e+02,1.093347506495011316e+02,1.075724227109135427e+02,1.064055253204609244e+02
9.958289846251167887e+01,9.508849915175750311e+01,9.063604275315125847e+01,8.633295470541813188e+01,8.248994761877420956e+01,8.000987255067434489e+01,7.832121270844638161e+01,7.750316418737806146e+01,7.771483521102717873e+01,7.933578358333616620e+01,8.174107191818846729e+01,8.437097804673513224e+01,8.790766756906434409e+01,9.226153706211718486e+01,9.696469203882706722e+01,1.017725885944426523e+02,1.065101233252938044e+02,1.108498037998887042e+02,1.150417560811685576e+02,1.185708997760409034e+02,1.215518278328185033e+02,1.236075768367410603e+02,1.243826225892239563e+02,1.238548212594415503e+02,1.227833272766137185e+02,1.206516992110181974e+02,1.168666644111051056e+02,1.130816296111920138e+02,1.089611656463167009e+02,1.043951988155022832e+02,1.057742073912682486e+02,1.076072431487014853e+02,1.095370511662607385e+02,1.117804043542041939e+02,1.146412499118362831e+02,1.188129224037335518e+02,1.233567863999030294e+02,1.281411820639043526e+02,1.328823275687447847e+02,1.374494864415366635e+02,1.416522910562667334e+02,1.457319036613518222e+02,1.489943233503599345e+02,1.508937906503313116e+02,1.520937816992919807e+02,1.518090745911343902e+02,1.509648618769635675e+02,1.487953503984562076e+02,1.463567246733469460e+02,1.431160006378478897e+02,1.392933593664363912e+02,1.349055129795225412e+02,1.301689950789576926e+02,1.253439488606488936e+02,1.206692744530123775e+02,1.163407330652351988e+02,1.133021220641389277e+02,1.102635110630426709e+02,1.078168073254671810e+02,1.061880663447786617e+02
9.944333430096779125e+01,9.490286499884724947e+01,9.051746743655249361e+01,8.650047841157233108e+01,8.301878752741467338e+01,8.091590929920263875e+01,8.003591378178798266e+01,7.915591826437332656e+01,7.945162483937561149e+01,8.032467114328849789e+01,8.156626592017482835e+01,8.450736745387710869e+01,8.836542410807020076e+01,9.271461864008146847e+01,9.725089999653728512e+01,1.018022947599984747e+02,1.062992915981437250e+02,1.107132627428796923e+02,1.147515022754626415e+02,1.181603321686184955e+02,1.209433534655020708e+02,1.226908576640411610e+02,1.234839634286821877e+02,1.230535289714960783e+02,1.218119341946097620e+02,1.193649560016586690e+02,1.162000119860205842e+02,1.127005145836758970e+02,1.085158970138794388e+02,1.039796156574235937e+02,1.075949063390601737e+02,1.083971937827951137e+02,1.098274812728964207e+02,1.120663428774218744e+02,1.150220122696698866e+02,1.190859159775447296e+02,1.236221973340005462e+02,1.281584786904563771e+02,1.327309069890546596e+02,1.372569525563091304e+02,1.417078719069160400e+02,1.451866519458625078e+02,1.477267020497266401e+02,1.490725797166120117e+02,1.499525752340266820e+02,1.503409976559985353e+02,1.493254463088030093e+02,1.479774463590145501e+02,1.458035074758656435e+02,1.426868544393419143e+02,1.390013631031979742e+02,1.347841932066490358e+02,1.302418963387970621e+02,1.256578220873232112e+02,1.212069027367163017e+02,1.173838678029146791e+02,1.140192709808988525e+02,1.110151573784476398e+02,1.093548973738894716e+02,1.084749018564748155e+02
9.982872207635193718e+01,9.593640761462715716e+01,9.205400703449205935e+01,8.861217460369408627e+01,8.562567964334149906e+01,8.348589658307535899e+01,8.195354896272607448e+01,8.075342721975631832e+01,8.105381572697112347e+01,8.246729446271731945e+01,8.434848201190128236e+01,8.654455554289852159e+01,8.983437007410182673e+01,9.353569166028984228e+01,9.746924941145142895e+01,1.014290433402506721e+02,1.053109935142175857e+02,1.091265727417490297e+02,1.127157434957449738e+02,1.160547894449536699e+02,1.187918339565657675e+02,1.203775388880405188e+02,1.208148329777778258e+02,1.205398647746052490e+02,1.191209848162452829e+02,1.172166804922778880e+02,1.148974644280331461e+02,1.115632271892348086e+02,1.078039476514916259e+02,1.038760222946314542e+02,1.101623767546209365e+02,1.113547497285066328e+02,1.125763864877566363e+02,1.146527555534972009e+02,1.173713265732110358e+02,1.208276098343690563e+02,1.245990519919812840e+02,1.284541861186849303e+02,1.324621698451842633e+02,1.362625138487150593e+02,1.398726383039936252e+02,1.432768767786079991e+02,1.455832030350319428e+02,1.472779253407279043e+02,1.481286061955444495e+02,1.475092316755685715e+02,1.462944195383827264e+02,1.448755395800228030e+02,1.429830659752325346e+02,1.406723528961802856e+02,1.377295760300934262e+02,1.340878033443348443e+02,1.300405031260552846e+02,1.260821202829296652e+02,1.222665410553982070e+02,1.186830261523409575e+02,1.153498829571781386e+02,1.131006528109681142e+02,1.115465313872078212e+02,1.105996708443582435e+02
9.974690080712217366e+01,9.621727562025144209e+01,9.292033790277127991e+01,8.977331622863913196e+01,8.782259823655547848e+01,8.621503583879201926e+01,8.460747344102856005e+01,8.299991104326510083e+01,8.324191355067063114e+01,8.494595533588538672e+01,8.701646917830606753e+01,8.918194712322900841e+01,9.140670595597075021e+01,9.438097888353104281e+01,9.795902315478512890e+01,1.016125809259510788e+02,1.052661386971170145e+02,1.087476488231244929e+02,1.121420608605927924e+02,1.145377407906373008e+02,1.164774937637209291e+02,1.174543599461789256e+02,1.172086704225901315e+02,1.169385092702828643e+02,1.166683481179756114e+02,1.148305088122430675e+02,1.128242188726453890e+02,1.100497306143874994e+02,1.066688357853363556e+02,1.032801746306287356e+02,1.110575328251667315e+02,1.120389692600267608e+02,1.135641837483108532e+02,1.154397439360962778e+02,1.184160043553798971e+02,1.217079968481963874e+02,1.249999893410128635e+02,1.282919818338293396e+02,1.319401175138246174e+02,1.351412567377294920e+02,1.381591717189488975e+02,1.411141973881293268e+02,1.440144594462368559e+02,1.460815455224335437e+02,1.462852931882687528e+02,1.460151320359614999e+02,1.457449708836542470e+02,1.446096423529508286e+02,1.432349016479873853e+02,1.404649054076928678e+02,1.374124390010986758e+02,1.338866258460016354e+02,1.302352040954557140e+02,1.265816463242897782e+02,1.229280885531238283e+02,1.197691651723446284e+02,1.167318836885667537e+02,1.143394609959281212e+02,1.129345328023363209e+02,1.115422515757018687e+02
1.002007968132881786e+02,9.775402330073174539e+01,9.530724978817529802e+01,9.324757670649549368e+01,9.194196859037016623e+01,9.087316600736753003e+01,9.000983471413407244e+01,8.930613255698631292e+01,8.941056659501563786e+01,8.954758519807234052e+01,9.039374300960922426e+01,9.193527366720356042e+01,9.347680432479792501e+01,9.592084485674602945e+01,9.847124667754802374e+01,1.010138523792885934e+02,1.034574643907083953e+02,1.057199948021608833e+02,1.079037737077323271e+02,1.098657292784774882e+02,1.115885860460210495e+02,1.120905281763747041e+02,1.124608764343928442e+02,1.128312246924109843e+02,1.125424002243832717e+02,1.114533912060763896e+02,1.093378672456308323e+02,1.072223432851852749e+02,1.051068193247397033e+02,1.027511986340901871e+02,1.164467243859203194e+02,1.172560492020599412e+02,1.180653740181995488e+02,1.193933207770727591e+02,1.216077809431763512e+02,1.239482363280031620e+02,1.263764797997108644e+02,1.288442784494645252e+02,1.314163006414719064e+02,1.339898066512149626e+02,1.364078279059898193e+02,1.384731100928746912e+02,1.405383922797595631e+02,1.410874307053341568e+02,1.414577789633523253e+02,1.413605388103908069e+02,1.406410675496229885e+02,1.394071050635563154e+02,1.380503457476475546e+02,1.363956290410093857e+02,1.344789987067256618e+02,1.319902604122522689e+02,1.294398585914502746e+02,1.268894567706482661e+02,1.243500453613569618e+02,1.220962419316625613e+02,1.206244180113011879e+02,1.191525940909398003e+02,1.176807701705784268e+02,1.168170726439384595e+02
1.003611836066841079e+02,9.696153944906539834e+01,9.367449698497414090e+01,9.066653106837941323e+01,8.789278244837447573e+01,8.529195922898705362e+01,8.290622952585795247e+01,8.072800234607807113e+01,8.065763350758655292e+01,8.279337210798118463e+01,8.511533410000268418e+01,8.802346946788847504e+01,9.130459894963316003e+01,9.469548975442469896e+01,9.808638055921623788e+01,1.016382656097377719e+02,1.052838034536715952e+02,1.088589002192965012e+02,1.121035138593937290e+02,1.152784529714332820e+02,1.174659268753050867e+02,1.185908564483440699e+02,1.182004559148848841e+02,1.176353964905254799e+02,1.170703370661660756e+02,1.158612316217127471e+02,1.136822272140422001e+02,1.107048853327865032e+02,1.076028850011633295e+02,1.040067214506179596e+02,1.128267912836397500e+02,1.142591522458905615e+02,1.159290896649690126e+02,1.180648282653636443e+02,1.204904387498395408e+02,1.231056247304011606e+02,1.259072760116531242e+02,1.288846178929088353e+02,1.321972956238589063e+02,1.352052615404536198e+02,1.380627584335110782e+02,1.402461458278050372e+02,1.419279214820987818e+02,1.433808832416063126e+02,1.448338450011138434e+02,1.450109631479954260e+02,1.444459037236360359e+02,1.436644117744147024e+02,1.419119132149621976e+02,1.400333499449463943e+02,1.371342892049409841e+02,1.336209187746684961e+02,1.299890403178187057e+02,1.263435024738848398e+02,1.226979646299510165e+02,1.192185773169986760e+02,1.164395083339200738e+02,1.142612811541401783e+02,1.123280081800139527e+02,1.122617318592803315e+02
